"Feature","MnSignal","Log2Rat","pvals","qvals","log.pvals","F.stat","den.df"
"FUS",682.833333333333,0.30361621661042,0.0154443343871036,0.129987001608508,-4.17051304922793,9.92372497809028,3.24337517985902
"FUT1",13.8333333333333,2.4594316186373,0.215228243574398,0.376524701009651,-1.53605621593071,1.84432590627742,3.24337517985902
"FUT11",51.5,-0.206450877467426,0.372413049552468,0.471911569204733,-0.98775169243037,0.903752044133364,3.24337517985902
"FUT4",40,1.25375659224578,0.0295499620461833,0.167709225099577,-3.52167281952397,7.30467266758293,3.24337517985902
"FUT7",2.66666666666667,0,0.403401819610123,0.487883180290039,-0.90782214278771,0.787350972104227,3.24337517985902
"FUT8",107,-0.540568381362703,0.112360142556791,0.290857474716116,-2.18604600799653,3.26359135387958,3.24337517985902
"FUZ",33.6666666666667,-0.478047296804645,0.594172189147557,0.57002057537046,-0.520586120906996,0.310490567982792,3.24337517985902
"FV1",75.6666666666667,0.700439718141093,0.0396983110796711,0.190599938587187,-3.22644663426771,6.26656374270852,3.24337517985902
"FXC1",123.333333333333,0.122484006524995,0.0871092558689658,0.263578961763027,-2.44059213361733,3.91103068931614,3.24337517985902
"FXN",138.833333333333,0.254572827085598,0.582203002490037,0.565537500246972,-0.540936090538538,0.331523579121449,3.24337517985902
"FXR1",510.333333333333,0.158103292981469,0.0689527292349524,0.239052144908633,-2.67433409271326,4.55352583217926,3.24337517985902
"FXR2",466.5,0.0447383147652847,0.404507228836825,0.488527735984866,-0.905085671600446,0.783466083013738,3.24337517985902
"FXYD1",24,0.874469117916141,0.540673494419981,0.549369545006772,-0.61493970465762,0.412118480421825,3.24337517985902
"FXYD2",5.66666666666667,-1.41503749927884,0.567104311130729,0.558681969876312,-0.567212021926637,0.359414424898415,3.24337517985902
"FXYD3",2.5,-1,0.312955186224335,0.439661715909938,-1.16169527369463,1.17593078715269,3.24337517985902
"FXYD5",22.3333333333333,-0.0740005814437774,0.607753212013655,0.575064795179612,-0.49798638070953,0.287728415019855,3.24337517985902
"FXYD6",58,0.477321777533187,0.507385581228528,0.534938970407825,-0.678484049192488,0.486196142306202,3.24337517985902
"FYB",60.8333333333333,-0.839535327806754,0.00934671596520671,0.106742982902504,-4.67273023104626,12.311445764667,3.24337517985902
"FYCO1",1166.16666666667,-0.111673751145368,0.560040371628008,0.555681771706239,-0.579746405658587,0.373003998847213,3.24337517985902
"FYN",56.5,0.533432200081075,0.512395164898313,0.537515223061488,-0.668659145190041,0.474460058304895,3.24337517985902
"FYTTD1",773.166666666667,0.260709352887549,0.315077969985662,0.440880480210024,-1.15493514702145,1.16488437307952,3.24337517985902
"FZD1",746.5,-1.84208229998042,0.0297236193806431,0.168039780021249,-3.51581328388789,7.28318483534527,3.24337517985902
"FZD2",5.5,0.584962500721156,0.416046361825969,0.493834474884299,-0.876958578233554,0.743926707445622,3.24337517985902
"FZD4",334,-0.757886245793304,0.00099684215495058,0.0484863465079738,-6.91091812054582,28.1799466194741,3.24337517985902
"FZD5",68.6666666666667,0.514573172829759,0.18056258772152,0.351282774150819,-1.71167781493222,2.19542588121191,3.24337517985902
"FZD6",112.5,0.357156583198344,0.570209657304687,0.560077600215363,-0.561751165949889,0.353550964051817,3.24337517985902
"FZD8",594.833333333333,-0.0901978089715794,0.00887996204960212,0.105579276936349,-4.72395799568065,12.5746117826321,3.24337517985902
"FZD9",1.33333333333333,Inf,0.103724686358754,0.281812662644803,-2.26601513654455,3.46126332499666,3.24337517985902
"FZR1",136.833333333333,-0.0923640181486594,0.112806192309268,0.291276861189065,-2.18208404506617,3.2539325979554,3.24337517985902
"G0S2",873.5,-0.230897446684654,0.0100800555460905,0.10931504379684,-4.59719650582925,11.9302894649869,3.24337517985902
"G2E3",69.1666666666667,0.133855746734791,0.898966220376036,0.665144604208856,-0.106509819881606,0.0172894561282078,3.24337517985902
"G3BP1",1059.66666666667,-0.0379262595901366,0.616848160036511,0.578183835335369,-0.483132379306899,0.273117220156759,3.24337517985902
"G3BP2",563.5,0.0696809090012049,0.80802848647291,0.640298088250639,-0.213157965546723,0.0635134288605189,3.24337517985902
"G4",113.833333333333,0.584962500721156,0.267189063549716,0.41130938124572,-1.3197987679862,1.44476279637735,3.24337517985902
"G6PC",3371.83333333333,-0.429528501875833,0.00275375516384379,0.0673167557817999,-5.8947897846452,19.74635043888,3.24337517985902
"G6PC3",73,0.371968777386958,0.290501957226948,0.424569524262209,-1.2361449652707,1.3000322150492,3.24337517985902
"G6PD",307.5,-0.821499104377874,0.473405575156359,0.519977666531143,-0.74780280513096,0.571827281246069,3.24337517985902
"G7C",1.5,Inf,0.150970347334944,0.327391871295039,-1.89067183671663,2.57777628427953,3.24337517985902
"GAA",351.5,0.337264405269767,0.730988506701305,0.619732507545254,-0.313357542062795,0.127726121364974,3.24337517985902
"GAB1",232,-0.558587085296858,0.0186108701822018,0.138753154620183,-3.98400945057096,9.12029573982444,3.24337517985902
"GAB2",29.1666666666667,-0.144389909335175,0.853392222612473,0.65292296011552,-0.158536021683787,0.0366720630552946,3.24337517985902
"GABARAP",2128.16666666667,0.162304505717074,0.801223562574468,0.638644765430768,-0.221615266518484,0.0682157522090143,3.24337517985902
"GABARAPL1",3130.33333333333,0.742546626429506,0.427805689522605,0.499239562194764,-0.849086182930438,0.705457513986598,3.24337517985902
"GABARAPL2",548.833333333333,-0.00582907880219707,0.0179479980541615,0.136062918582024,-4.02027669928374,9.27319439476153,3.24337517985902
"GABBR1",186.666666666667,-0.606024116248986,0.178902149075165,0.349634447983873,-1.72091627582209,2.21455356147382,3.24337517985902
"GABPA",434.5,-0.0484985176911898,0.14169729346931,0.319606617450379,-1.95406223289621,2.71915781725146,3.24337517985902
"GABPB1",26.3333333333333,0.447458976971221,0.890681095652981,0.663219973938048,-0.115768832915747,0.0202640659564855,3.24337517985902
"GABPB1L",21,-0.353636954614701,0.0894296890828965,0.265817895855062,-2.41430255928338,3.84167985112349,3.24337517985902
"GABRP",2.16666666666667,0,0.140645991866309,0.319230708655781,-1.96150924167017,2.73597354098171,3.24337517985902
"GABRR2",17.1666666666667,-0.662965012722429,0.190295771606814,0.358203155029657,-1.65917572454426,2.08797342904012,3.24337517985902
"GABRR3",3.5,2,0.617235951687778,0.578183835335369,-0.482503910533423,0.272505232955301,3.24337517985902
"GAD1",3,2.32192809488736,0.20750111506477,0.370587587147311,-1.5726185655197,1.91546118079231,3.24337517985902
"GADD45A",255.5,-0.390182310592568,0.428677711330243,0.499527826407369,-0.847049898028509,0.702675147841186,3.24337517985902
"GADD45B",40.3333333333333,0.938599455335857,0.521641451271152,0.541717671509246,-0.65077480206566,0.4533592547376,3.24337517985902
"GADD45G",334.833333333333,-2.13284883056787,0.00726490794791608,0.0995431302987882,-4.92469965266424,13.6432447625586,3.24337517985902
"GADD45GIP1",327,-0.148677267738273,0.51668963884131,0.539673208919674,-0.660312896451868,0.464570366688672,3.24337517985902
"GAK",1216.66666666667,0.0312019551845211,0.231920117077082,0.386148699187739,-1.46136228955219,1.70221171212301,3.24337517985902
"GAL3ST4",1.5,-Inf,0.694799440894113,0.605602659870064,-0.364132049315981,0.166772875635408,3.24337517985902
"GALC",39.6666666666667,0.47916783669856,0.761480713477352,0.628282585217751,-0.272490433983608,0.0993652333954889,3.24337517985902
"GALE",84.8333333333333,-1.2829339632715,0.0812049978516382,0.257046148599041,-2.5107784838116,4.09903456630148,3.24337517985902
"GALK1",1304.83333333333,0.284511130760292,0.526006326681267,0.544107277445294,-0.642442038405607,0.443644805044484,3.24337517985902
"GALK2",282.166666666667,0.466965291322706,0.00477394098581729,0.0855199968797712,-5.34458311272186,16.0831054091454,3.24337517985902
"GALM",1236.83333333333,0.606267903486799,0.414685658353294,0.493260286983296,-0.880234495512541,0.748494865384968,3.24337517985902
"GALNS",39.8333333333333,0.445411148322362,0.23229773922821,0.386273240914257,-1.45973537137448,1.69916435234621,3.24337517985902
"GALNT1",657.833333333333,-0.330779012469629,0.201874228918958,0.366636229718558,-1.600110404609,1.96962793757064,3.24337517985902
"GALNT10",82,-0.167944637314072,0.967157679914719,0.680840393957488,-0.033393735896578,0.00181623595077014,3.24337517985902
"GALNT11",680.166666666667,0.476295815418114,0.854212624133136,0.653235900480331,-0.157575141787775,0.0362571263958165,3.24337517985902
"GALNT14",1.83333333333333,-2,0.0414579063260886,0.193157516253549,-3.18307667189677,6.12151353261271,3.24337517985902
"GALNT2",952,0.376854305390955,0.399409900065428,0.486057606561812,-0.917767070963036,0.801526019092739,3.24337517985902
"GALNT3",2.33333333333333,0,0.0342151321910771,0.180965084545497,-3.3750872710435,6.77800303587945,3.24337517985902
"GALNT4",222.166666666667,0.778368293176768,0.872376356065646,0.658397249860865,-0.136534347193362,0.0276959252026636,3.24337517985902
"GALNT6",16,-0.84799690655495,0.839768862255785,0.649606995035079,-0.17462858899054,0.0439236734297242,3.24337517985902
"GALNT7",8.33333333333333,0.485426827170242,0.199101595789099,0.364577924035385,-1.61394005293105,1.99709650692682,3.24337517985902
"GALNTL1",1.83333333333333,-0.584962500721156,0.535121415277269,0.547502116401936,-0.625261613390632,0.423853372925919,3.24337517985902
"GALNTL4",56.5,0.0687127500840141,0.25102619749102,0.400274145037765,-1.3821979728226,1.55631445229528,3.24337517985902
"GALR2",5.66666666666667,-0.678071905112638,0.195025809740438,0.361024522217182,-1.63462337153362,2.03845293294104,3.24337517985902
"GALT",396,0.0495201358437978,0.14712250463284,0.324543192212707,-1.91648967440983,2.63497952527818,3.24337517985902
"GAMT",2884,-0.0550413635579616,0.363013277620633,0.466966013228868,-1.01331586791892,0.942155944002677,3.24337517985902
"GAN",50.1666666666667,0,0.64851450846933,0.588349273118573,-0.433070903125348,0.22599164583135,3.24337517985902
"GANAB",4090,-0.0299279624917386,0.830171157878383,0.647423417331358,-0.186123385139437,0.049445591968751,3.24337517985902
"GANC",292.333333333333,0.617686806586415,0.374561096146168,0.473179864358594,-0.982000348753621,0.895189663040272,3.24337517985902
"GAPT",19,-0.169925001442312,0.282484807943663,0.421239990863912,-1.26413050703226,1.34783198686317,3.24337517985902
"GAR1",54,1.10691520391651,0.0900164224990165,0.26638062720767,-2.40776315308661,3.82451912120268,3.24337517985902
"GART",287.666666666667,0.684498174272071,0.0630445332981983,0.23026536265797,-2.76391392456183,4.8123786459927,3.24337517985902
"GAS2",925.666666666667,-0.491427836181899,0.0968237341056655,0.275157773467011,-2.33486312771104,3.63562641876429,3.24337517985902
"GAS2L1",101.5,0.202492863898743,0.277027820221957,0.417846389967868,-1.28363734382367,1.38151853307346,3.24337517985902
"GAS5",199.666666666667,1.31259023030803,0.439515201055342,0.504336758999518,-0.82208297529839,0.668874899347768,3.24337517985902
"GAS6",905.5,-1.0583755726749,0.84581814571047,0.650880939661189,-0.167450900271694,0.0406192880013619,3.24337517985902
"GAS7",29.8333333333333,-0.321928094887363,0.966708347225664,0.680840393957488,-0.033858434785575,0.00186630907453605,3.24337517985902
"GAS8",8.66666666666667,0.514573172829758,0.510460470288185,0.536475487654338,-0.672442077699361,0.478966832295275,3.24337517985902
"GATA1",2.16666666666667,0,0.412888385661744,0.492225782517221,-0.88457797518093,0.754566772083924,3.24337517985902
"GATA2",26.3333333333333,-0.736965594166207,0.99892773541774,0.687602778770444,-0.00107283986920343,1.93468243028089e-06,3.24337517985902
"GATA3",1.66666666666667,-0.584962500721156,0.909906208110922,0.668468243337604,-0.0944137527930889,0.0137294607544828,3.24337517985902
"GATA4",422,0.0691046483399997,0.959539503807638,0.679669055846248,-0.0413017931389161,0.00275754123533108,3.24337517985902
"GATA6",78.6666666666667,0.158262083916732,0.965980582657358,0.680840393957488,-0.0346115457404231,0.00194885797701418,3.24337517985902
"GATAD2A",993.333333333333,0.216656051787304,0.687914970588135,0.603261338094255,-0.374090037948008,0.174899041249026,3.24337517985902
"GATAD2B",132.333333333333,-0.122619286663956,0.138676542108996,0.317202665283795,-1.97561109279262,2.76793547659466,3.24337517985902
"GATC",323,-0.330645311988471,0.324023773663567,0.446486805325123,-1.12693839037682,1.11953366634639,3.24337517985902
"GATM",36.6666666666667,-0.415037499278844,0.118446666352124,0.297740649048638,-2.13329249269805,3.13602050771835,3.24337517985902
"GATSL2",65.6666666666667,-1.48542682717024,0.146011678187821,0.32392780333753,-1.92406867288482,2.65187073964015,3.24337517985902
"GATSL3",29.3333333333333,1.22239242133645,0.0151120442167153,0.129886295746936,-4.19226322285316,10.0202356069152,3.24337517985902
"GBA2",159.5,0.378511623253729,0.569234822164254,0.559829081949321,-0.563462237258476,0.355384434844965,3.24337517985902
"GBAS",84.5,0.459431618637297,0.434544713083517,0.501384088987825,-0.833456432589623,0.68419997436299,3.24337517985902
"GBE1",2955.16666666667,-0.327628747260524,0.369660758502827,0.470875282074332,-0.995169562836544,0.914837684000085,3.24337517985902
"GBF1",1221.66666666667,-0.280770770130603,0.192069526675016,0.358907244496977,-1.64989785440425,2.06920596678878,3.24337517985902
"GBP2",118.5,-0.660513533728333,0.118705816174798,0.297887231006114,-2.1311069796217,3.13078359181441,3.24337517985902
"GBP5",56,-0.490986352512142,0.168508067534584,0.340993507012274,-1.78077165179233,2.34007737685517,3.24337517985902
"GC",117756.5,0.0721671663584971,0.493250641451559,0.528705496435143,-0.706737833620939,0.520506777241105,3.24337517985902
"GCA",26.8333333333333,-0.289506617194985,0.911165237812473,0.668837633067806,-0.0930310174754055,0.0133464799903723,3.24337517985902
"GCAT",536,0.466405890369249,0.0107543139782932,0.112228613151762,-4.53244830460155,11.6099697311103,3.24337517985902
"GCC2",550.333333333333,0.215728691055437,0.176574833893995,0.348247084340704,-1.73401050439837,2.24177722277486,3.24337517985902
"GCDH",4759.33333333333,0.465605623479874,0.564742672991762,0.557735940076232,-0.571385097615021,0.363918596110029,3.24337517985902
"GCFC2",45.1666666666667,0.0740005814437774,0.186133727796251,0.355258678671872,-1.68128989695513,2.13297394318983,3.24337517985902
"GCGR",1801.5,0.102726301554414,0.226190781108413,0.382836193413347,-1.48637647161953,1.74932359704552,3.24337517985902
"GCH1",681.333333333333,0.86769270789587,0.304226260785739,0.434219299955977,-1.18998357551364,1.2225581425959,3.24337517985902
"GCHFR",628.666666666667,-0.255654875468197,0.496066269771994,0.529923785131692,-0.701045752770741,0.513528126383938,3.24337517985902
"GCK",151.166666666667,-3.10511670581421,0.12209748691077,0.301783251906752,-2.10293548029867,3.06362109800428,3.24337517985902
"GCLC",2144.16666666667,-0.791358385905861,0.667438901140534,0.595289327922514,-0.404307426769072,0.200454405684219,3.24337517985902
"GCLM",1546.16666666667,0.188676175739451,0.153444629098699,0.328419681232679,-1.87441549951493,2.54202462148666,3.24337517985902
"GCN1L1",1179,0.144523951427706,0.516279464544118,0.53959881010651,-0.661107062158095,0.465508210915479,3.24337517985902
"GCNT1",54.6666666666667,0.785875194647152,0.459497783356278,0.513708195999435,-0.777621161232246,0.610143686224845,3.24337517985902
"GCNT2",110.333333333333,0.966316873743711,0.0222160450320419,0.149484123799707,-3.80694050197024,8.39620414470571,3.24337517985902
"GCNT3",12,0.584962500721156,0.342486829369039,0.456281372075875,-1.07152207641621,1.03167235560741,3.24337517985902
"GCS1",858.5,0.00815084112086417,0.194033797019044,0.360383010527676,-1.63972292365349,2.04870017603039,3.24337517985902
"GCSH",760.666666666667,0.0646374655663244,0.150785686550387,0.327391871295039,-1.89189574468779,2.58047629253639,3.24337517985902
"GDA",436.166666666667,-0.12010866615158,0.45514330469212,0.511659245163619,-0.787142954251921,0.622561830130242,3.24337517985902
"GDAP2",137.333333333333,0.0285691521967708,0.370688902928743,0.471598704539178,-0.992392104723369,0.910681351296948,3.24337517985902
"GDF10",8.5,0.192645077942396,0.0470922162928799,0.204057725471597,-3.05564755079109,5.70597242173036,3.24337517985902
"GDF15",18,-2.05889368905357,0.225983736217347,0.382811351413083,-1.48729224593942,1.75105756526325,3.24337517985902
"GDF2",419.166666666667,0.0321505236037058,0.265609066692415,0.410127160890814,-1.32572972531937,1.45523417088438,3.24337517985902
"GDI1",1479.83333333333,-0.282538993700099,0.0834641907650071,0.258787652100259,-2.48333759222281,4.02503366386354,3.24337517985902
"GDI2",2318.66666666667,0.0552773308657422,0.992137540098683,0.685939656242515,-0.00789353201516182,0.000104025418529222,3.24337517985902
"GDNF",4.5,0.263034405833794,0.564573683263531,0.557638232879725,-0.57168437554287,0.364242396432386,3.24337517985902
"GDPD1",105.5,-0.338168735894573,0.10477811490069,0.282417420000847,-2.25591035618614,3.43599889481513,3.24337517985902
"GDPD2",5,-2.16992500144231,0.371436762677462,0.471664502353966,-0.99037665090865,0.907669486430344,3.24337517985902
"GEM",7.5,-0.736965594166206,0.86344504368095,0.656040953209431,-0.146825027102335,0.0317565180399306,3.24337517985902
"GEMIN2",75.1666666666667,0.18344614109593,0.0638160076161134,0.23121737996195,-2.75175121702843,4.77681390945839,3.24337517985902
"GEMIN4",185.5,0.47916783669856,0.172047206826601,0.344871594902181,-1.75998638153128,2.29617443931174,3.24337517985902
"GEMIN5",161.833333333333,0.554860468931737,0.75759773273685,0.627565947270541,-0.277602729806338,0.102755815569608,3.24337517985902
"GEMIN6",240.5,0.661583782324069,0.0276179834233002,0.163885459755898,-3.58928814513278,7.55529597514814,3.24337517985902
"GEMIN7",2.33333333333333,0.584962500721156,0.299803491522394,0.430674604224942,-1.20462804720936,1.24695081330459,3.24337517985902
"GEMIN8",84,0.896906507035896,0.0480998037015343,0.205723587326665,-3.03447718292793,5.63845247216989,3.24337517985902
"GEN1",52.6666666666667,-0.79836613883035,0.467781857903273,0.517149332714304,-0.759753207321429,0.587078655845486,3.24337517985902
"GET4",393,0.852066570863996,0.00126133885516532,0.05029402062822,-6.67558153869643,26.009774324595,3.24337517985902
"GFAP",40.6666666666667,-1.02974734339405,0.686123947627701,0.602420761429131,-0.376696985904186,0.177050956515183,3.24337517985902
"GFER",334.166666666667,-0.360697665051937,0.00867919046086934,0.105412297313653,-4.74682701953612,12.6933267172061,3.24337517985902
"GFI1",1.66666666666667,-Inf,0.667009054951811,0.595208813010925,-0.404951657518765,0.201013632296007,3.24337517985902
"GFM1",814.666666666667,-0.40861123011941,0.76863260344783,0.629909968438663,-0.263142182485087,0.0932851051701052,3.24337517985902
"GFOD1",13,0,0.519941751700974,0.54099934620147,-0.654038489640585,0.457184454507319,3.24337517985902
"GFOD2",46.6666666666667,-0.559427408614019,0.0700064930329461,0.241548194426637,-2.65916728362098,4.51040173328218,3.24337517985902
"GFPT1",189.333333333333,0.169019070460651,0.458581462976494,0.513107750751898,-0.779617330272589,0.612739779914047,3.24337517985902
"GFPT2",14.6666666666667,-0.447458976971221,0.486358511949966,0.525372748866161,-0.720809248123602,0.53790074945982,3.24337517985902
"GFRA1",169,0.229025513668895,0.188585250696032,0.357146071060206,-1.66820511599766,2.10630196153375,3.24337517985902
"GFRA2",2.5,0,0.740721032701794,0.623138810009119,-0.300131198656858,0.118236995429836,3.24337517985902
"GFRA3",113.5,1.33832253313803,0.0852994498740271,0.261047143789794,-2.46158727381331,3.96683236472672,3.24337517985902
"GGA1",398.666666666667,0.0504784450277942,0.832804494056639,0.647925606553641,-0.182956365374325,0.0478962504770721,3.24337517985902
"GGA2",446.5,-0.216036926296624,0.334962783517478,0.453144758123576,-1.09373584730614,1.06658588653423,3.24337517985902
"GGA3",201.166666666667,-0.260062839302504,0.0938775700033383,0.2715354132364,-2.36576379240612,3.71515477305123,3.24337517985902
"GGCT",17.5,-1.09310940439148,0.246614712263753,0.397218354840039,-1.39992802959455,1.58856646926091,3.24337517985902
"GGCX",1201.83333333333,-0.333818505937503,0.432278586882439,0.500384318360935,-0.838685021539192,0.691285872129342,3.24337517985902
"GGH",119.333333333333,0.0840642647884744,0.712586946501016,0.611227596352165,-0.338853344107543,0.146824560015408,3.24337517985902
"GGN",10.5,1.48542682717024,0.173775650410978,0.345640723955868,-1.74999017716859,2.27517925189131,3.24337517985902
"GGNBP1",2,NA,0.764115338740508,0.629057616751933,-0.26903653427214,0.0971006664738039,3.24337517985902
"GGNBP2",899.333333333333,0.051946215032654,0.367014749661064,0.469231835416329,-1.00235324192299,0.925618516047499,3.24337517985902
"GGPS1",115.833333333333,-0.111031312388744,0.306283618602167,0.435127182593833,-1.18324374812055,1.21139009482064,3.24337517985902
"GGT7",5.83333333333333,0.736965594166206,0.987315038136129,0.685240884433131,-0.0127661029035736,0.000270787360757624,3.24337517985902
"GGTA1P",38.6666666666667,0.148098638989134,0.647703498155097,0.588015493306863,-0.434322251919944,0.227128701167037,3.24337517985902
"GHDC",92.5,-1.19793937761191,0.0228885859713227,0.152208140628011,-3.77711692187895,8.27783145067009,3.24337517985902
"GHITM",3519.16666666667,-0.303571375406005,0.419670364922792,0.495184301831557,-0.868285721279061,0.731880023197347,3.24337517985902
"GHR",4748.5,-0.22162772209974,0.779113137697114,0.632572478179215,-0.249599009129157,0.0847562009254935,3.24337517985902
"GIGYF1",386,0.0193005559589352,0.162896006509797,0.33548569516636,-1.8146432786544,2.41233787405018,3.24337517985902
"GIMAP1",14,0.700439718141092,0.473680990905063,0.519977666531143,-0.747221198831521,0.57108862629844,3.24337517985902
"GIMAP4",42.1666666666667,-0.0443941193584534,0.315109265481027,0.440880480210024,-1.15483582576063,1.16472235434413,3.24337517985902
"GIMAP5",31.8333333333333,0.917537839808027,0.98383937895179,0.684685939986698,-0.016292628026374,0.000439535492196979,3.24337517985902
"GIMAP6",39,-0.0473057147783562,0.225033432793411,0.382246718053821,-1.49150629762321,1.75904500299681,3.24337517985902
"GIMAP7",11.5,-0.637429920615292,0.191137103590162,0.358539730190287,-1.65476428860117,2.07904161567239,3.24337517985902
"GIMAP8",45.3333333333333,-0.438121112391886,0.237287250563804,0.390329926531903,-1.43848384406424,1.65954694413335,3.24337517985902
"GIMAP9",37.1666666666667,0.206450877467427,0.740942356523948,0.623259131135013,-0.299832448177621,0.11802603471541,3.24337517985902
"GIN1",61.3333333333333,-0.0740005814437774,0.937109801840524,0.674691934031347,-0.0649548191476729,0.00667221088682907,3.24337517985902
"GINS1",6,-1.32192809488736,0.146010535031948,0.32392780333753,-1.92407650212398,2.65188821177629,3.24337517985902
"GINS2",70.3333333333333,-0.376563351464209,0.0873519222526213,0.263578961763027,-2.43781023631769,3.90366470377456,3.24337517985902
"GINS3",15.8333333333333,0.289506617194985,0.473810062911869,0.519977666531143,-0.746948748749624,0.570742723116249,3.24337517985902
"GINS4",15.6666666666667,0.0740005814437774,0.468990457667612,0.517919539821613,-0.757172856867338,0.583773627076298,3.24337517985902
"GIOT1",12,1,0.124635476133083,0.303951712628475,-2.08236199298467,3.01497276063115,3.24337517985902
"GIPC1",269,-0.119507094456089,0.376538697568411,0.473798297920415,-0.97673445463772,0.887375127791663,3.24337517985902
"GIPC2",2.16666666666667,1,0.503822098258958,0.532971297984486,-0.685532052867672,0.494677509454145,3.24337517985902
"GIPC3",3.16666666666667,-0.415037499278844,0.94661146773229,0.677610367189661,-0.0548665469285114,0.00480499111998272,3.24337517985902
"GIT1",387.833333333333,0.143544125907235,0.212061214910371,0.374115086588332,-1.55088029641304,1.87304316145181,3.24337517985902
"GIT2",326.166666666667,0.343778816109022,0.554142240293267,0.553229014285223,-0.590333873757972,0.384623616809872,3.24337517985902
"GJA1",252.166666666667,0.273760812426852,0.450001151805925,0.509894543540949,-0.798505136652324,0.637494557623672,3.24337517985902
"GJA4",40.3333333333333,0.454565863465482,0.580713046457765,0.564473787984346,-0.543498540078886,0.334207471117854,3.24337517985902
"GJA5",10,0.169925001442312,0.160929060082426,0.334031961724488,-1.82679163170551,2.43847133458846,3.24337517985902
"GJB1",7920.66666666667,-0.0491665413973372,0.563470180525559,0.557170513910988,-0.573640865224519,0.36636175562459,3.24337517985902
"GJB2",923.666666666667,0.583250102845469,0.167388367000701,0.34033496841011,-1.78743861557144,2.35423021772804,3.24337517985902
"GJC2",6,0.192645077942396,0.31025724069267,0.437740088579998,-1.1703535169178,1.19013314574172,3.24337517985902
"GK",6281,-0.127164430143901,0.0125412224237818,0.120590166374757,-4.37873426656815,10.8726167265423,3.24337517985902
"GKAP1",390.333333333333,0.362570079384708,0.146009697497178,0.32392780333753,-1.92408223826604,2.65190101287883,3.24337517985902
"GKN1",1.16666666666667,NA,0.494315626572442,0.529149056954901,-0.704581045629689,0.517858583781004,3.24337517985902
"GLA",333.5,-0.020177881937629,0.866272925897768,0.656717380013927,-0.143555263145385,0.0304397628645016,3.24337517985902
"GLB1",341.166666666667,0.0671141958585366,0.493188019115615,0.528705496435143,-0.706864800128907,0.520662820458583,3.24337517985902
"GLB1L",72,0.360175564244326,0.924082501245688,0.671323967319127,-0.0789539242638722,0.00973399417079711,3.24337517985902
"GLB1L2",30.1666666666667,0.839535327806754,0.243019791852409,0.394300355308842,-1.41461239100599,1.61546371270812,3.24337517985902
"GLDC",830,-0.79975046170089,0.674450600901848,0.597651726604439,-0.393856844115925,0.191465848416023,3.24337517985902
"GLE1",137.166666666667,0.227951946678348,0.5377148005356,0.548203537078794,-0.620426969907239,0.418342255420958,3.24337517985902
"GLG1",518.333333333333,-0.0531113364595637,0.215271848529513,0.376524701009651,-1.53585363778467,1.84393464591397,3.24337517985902
"GLI1",1.16666666666667,1.58496250072116,0.385002814134873,0.477876563311022,-0.954504635279839,0.854652321686374,3.24337517985902
"GLI2",3,1.32192809488736,0.352835423365911,0.462010139229954,-1.04175355352392,0.985532889832452,3.24337517985902
"GLI3",10.1666666666667,-0.652076696579693,0.196621828809335,0.362128820176553,-1.62647304584903,2.02211695015984,3.24337517985902
"GLI4",66,-0.103093492964104,0.103968858199762,0.281812662644803,-2.26366386506889,3.45537713123206,3.24337517985902
"GLIPR1",29.5,0.214124805352848,0.878692666578355,0.659665595512538,-0.129320082277821,0.0249968781973145,3.24337517985902
"GLIS2",39.6666666666667,-0.24392558288609,0.469144666711057,0.517953968089263,-0.756844100293094,0.58335301163814,3.24337517985902
"GLMN",59,-0.390789953032167,0.76055064413759,0.628282585217751,-0.273712576288197,0.100171596666507,3.24337517985902
"GLO1",709,0.199731823925276,0.164689596028425,0.33717314413227,-1.80369281302012,2.38887934675788,3.24337517985902
"GLOD4",254,-0.00587656633666889,0.758770090015616,0.627922456290944,-0.276056459178905,0.101725446930893,3.24337517985902
"GLOD5",1.16666666666667,Inf,0.195327486787559,0.361302510449693,-1.63307770964289,2.03535097566478,3.24337517985902
"GLP2R",3.66666666666667,Inf,0.68313205505671,0.601568653687493,-0.381067092482765,0.180680914442604,3.24337517985902
"GLRX",630.333333333333,0.0624886867955947,0.0588752543420798,0.222740981256157,-2.83233440661956,5.0149262617262,3.24337517985902
"GLRX2",125.5,0.361187525334589,0.277797705056866,0.418484052280971,-1.28086210983041,1.37670753444403,3.24337517985902
"GLRX3",552.833333333333,-0.0349184162032294,0.34333006047013,0.456836754167969,-1.06906301908327,1.02783276213213,3.24337517985902
"GLRX5",892.333333333333,0.284995654102367,0.00726229998294282,0.0995431302987882,-4.92505869825837,13.6452106984606,3.24337517985902
"GLS",130.166666666667,0.28662122615141,0.889120502595046,0.663219973938048,-0.117522504178229,0.0208513819177298,3.24337517985902
"GLS2",2341.66666666667,-0.477084353714188,0.874741614735686,0.659183713121759,-0.133826733678329,0.0266685266834353,3.24337517985902
"GLT25D1",795.5,-0.0789882961468287,0.114346921927595,0.292917402404621,-2.16851827686782,3.22095681222606,3.24337517985902
"GLT8D1",91.8333333333333,0.109229069754758,0.350274041246938,0.460856424516632,-1.04903945587244,0.996756664359758,3.24337517985902
"GLTP",79.5,-0.375039431346925,0.294629691663867,0.427108422080565,-1.22203599366471,1.27617109010282,3.24337517985902
"GLTPD1",128.333333333333,0.817135942850189,0.000369101301948911,0.0372353711548288,-7.90443942057363,39.075600859751,3.24337517985902
